scenario,task_id,workload_file,mode,memory_mode,backend,model,round,stage,prompt_tokens,output_tokens,total_tokens,latency,ttft,tokens_per_second,peak_gpu_memory_mb,success,score,failure_reason,passed_checks,total_checks,extractor_effective,extractor_status,extractor_success_count,extractor_failure_count,refill_count,refill_tokens,initial_score,final_score,session_id,history_tokens,full_history_tokens,summary_tokens,state_view_tokens,event_count,memory_delta_count,fact_count,decision_count,artifact_ref_count,snapshot_count,recent_turns,tool_names,early_fact_retention,initial_score,final_score,missing_keywords
long-session,long_session_memory_retention_r32,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,32,reflection,2394,445,2839,7.426267405000544,0.4934238460000415,59.92243151658601,-1,True,1.0,,1,1,True,active,1,0,-1,-1,1.0,1.0,long_session_memory_retention,309,2543,0,1236,134,26,26,20,6,13,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r33,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,33,reflection,2508,56,2564,1.3524362070002098,0.49626687099953415,41.406758936313594,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,307,2611,0,1328,137,26,26,20,6,13,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r34,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,34,reflection,2468,266,2734,4.628075055999943,0.4929249639999398,57.47529951035506,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,344,2780,0,1252,140,26,26,20,6,14,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r35,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,35,tool_calling,5125,315,5440,5.747097647000373,0.492763893999836,50.60765996986053,-1,True,1.0,,2,2,True,active,1,1,-1,-1,1.0,1.0,long_session_memory_retention,458,2898,0,1329,146,27,28,20,7,14,6,calculator,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r36,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,36,reflection,2480,119,2599,2.3511786749995736,0.5211621290000039,50.61291226623667,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,396,2927,0,1271,149,27,28,20,7,14,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
long-session,long_session_memory_retention_r37,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,37,reflection,2418,512,2930,8.472633236000547,0.4916116049998891,60.42985524553242,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,353,3262,0,1203,152,27,28,20,7,15,6,,0.833333,1.0,1.0,历史摘要
long-session,long_session_memory_retention_r38,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,38,reflection,2485,204,2689,3.7064600160001646,0.5234838300002593,55.03903970887755,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,360,3349,0,1303,155,27,28,20,7,15,6,,0.833333,1.0,1.0,历史摘要
long-session,long_session_memory_retention_r39,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,39,reflection,2465,299,2764,5.171161670999936,0.5197653169998375,57.82066371600852,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,376,3432,0,1266,158,27,28,20,7,15,6,,1.0,1.0,1.0,
long-session,long_session_memory_retention_r40,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,40,tool_calling,5245,353,5598,6.552789118000874,0.5340275950002251,53.86996115866237,-1,True,1.0,,2,2,True,active,1,1,-1,-1,1.0,1.0,long_session_memory_retention,432,3554,0,1312,164,28,29,20,8,16,6,calculator,0.833333,1.0,1.0,stable prefix
long-session,long_session_memory_retention_r41,benchmarks/tasks/long_session.jsonl,event_sourced_memory,event_sourced_memory,vllm,/home/vip/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct/snapshots/a09a35458c702b33eeacc393d103063234e8bc28,41,reflection,2551,130,2681,2.5213094299997465,0.5129423629996381,51.56050996882722,-1,True,1.0,,1,1,False,fallback,0,1,-1,-1,1.0,1.0,long_session_memory_retention,385,3594,0,1263,167,28,29,20,8,16,6,,0.666667,1.0,1.0,"历史摘要,stable prefix"
